spkr	setting	vowel	mean_f1	mean_f2	V_count_spkr
00819	low	i	446.04	2172.35	11
00819	low	ɵ	417.73	1551.68	11
00824	low	u	429.80	937.04	557
00824	low	ɑ	645.55	1239.42	2219
00824	low	ɘ	448.95	1804.77	1698
00824	low	o	508.21	1142.64	329
00824	low	a	581.97	1599.68	1234
00824	low	ɤ	504.59	1282.14	1159
00824	low	ɵ	424.97	1605.55	333
00824	low	y	400.81	1031.71	243
00824	low	i	387.15	2164.76	182
00833	low	u	410.63	858.60	39
00833	low	ɘ	432.12	1943.12	117
00833	low	a	537.66	1891.38	86
00833	low	y	412.85	923.27	12
00833	low	ɤ	483.09	1453.47	65
00833	low	ɑ	603.93	1327.92	87
00833	low	ɵ	440.90	1829.16	19
00833	low	i	453.32	2215.16	11
00833	low	o	483.53	1326.70	5
00001	high	a	672.38	1894.95	4685
00001	high	ɘ	467.04	2081.57	6379
00001	high	o	537.68	1269.43	1047
00001	high	ɑ	811.19	1497.30	7471
00001	high	ɤ	561.34	1499.06	4370
00001	high	u	470.80	1043.69	1997
00001	high	y	414.52	1108.23	921
00001	high	i	403.59	2489.41	636
00001	high	ɵ	416.13	1846.06	1305
00003	high	a	634.01	1432.26	6
00003	high	ɘ	545.69	1936.79	6
00003	high	ɵ	454.37	1993.74	1
00003	high	ɑ	723.10	1283.21	2
00003	high	u	498.22	703.24	1
00005	high	ɑ	759.63	1311.50	940
00005	high	ɤ	604.85	1373.74	575
00005	high	o	576.43	1280.28	169
00005	high	ɘ	506.00	2157.77	794
00005	high	a	681.00	1940.95	577
00005	high	i	437.27	2569.09	85
00005	high	y	432.45	1012.89	112
00005	high	u	465.44	905.68	249
00005	high	ɵ	486.69	2032.02	161
00006	high	u	471.54	950.22	5
00006	high	ɑ	769.43	1449.04	22
00006	high	ɘ	467.01	2032.50	17
00006	high	ɵ	457.61	2058.96	4
00006	high	a	674.32	1978.65	8
00006	high	ɤ	559.28	1401.77	13
00006	high	y	436.33	952.95	1
00006	high	i	343.86	2659.07	4
00006	high	o	548.72	1046.85	2
00008	high	i	407.17	2280.95	138
00008	high	a	612.75	1679.94	1090
00008	high	ɑ	706.73	1301.59	2388
00008	high	ɤ	554.38	1313.98	1362
00008	high	o	537.25	1180.51	406
00008	high	u	466.25	967.22	771
00008	high	ɘ	479.24	1824.64	1768
00008	high	y	423.57	1048.44	343
00008	high	ɵ	448.20	1822.66	362
00009	high	ɘ	465.97	2087.53	22
00009	high	ɑ	828.52	1572.48	11
00009	high	ɤ	585.93	1530.78	22
00009	high	u	480.01	977.98	9
00009	high	i	308.02	2662.29	1
00009	high	a	703.59	1963.67	23
00009	high	ɵ	425.92	1815.05	3
00009	high	o	530.10	1522.98	2
00010	high	ɑ	692.53	1559.43	5
00010	high	u	543.08	994.59	1
00010	high	ɤ	571.64	1425.24	6
00010	high	ɘ	554.63	2313.81	5
00010	high	a	731.37	2276.58	1
00010	high	y	464.19	1255.36	1
00010	high	ɵ	467.43	1594.20	1
00011	high	ɑ	681.91	1327.37	402
00011	high	ɤ	571.72	1393.91	250
00011	high	ɘ	504.51	2068.16	325
00011	high	a	604.10	1953.90	241
00011	high	u	491.73	947.33	107
00011	high	y	444.62	1110.50	48
00011	high	ɵ	471.74	1820.67	56
00011	high	o	567.91	1268.68	48
00011	high	i	440.06	2531.16	29
00012	high	ɑ	763.95	1390.89	65
00012	high	o	563.82	1424.67	16
00012	high	ɘ	502.07	2190.24	80
00012	high	a	658.99	2088.66	58
00012	high	u	469.41	1049.63	23
00012	high	ɵ	452.61	1864.51	16
00012	high	y	432.58	1092.85	12
00012	high	ɤ	612.49	1434.43	43
00012	high	i	377.30	2562.34	10
00013	high	ɘ	488.15	2088.25	376
00013	high	a	662.67	1887.32	252
00013	high	ɵ	488.88	1735.10	88
00013	high	y	459.80	1031.95	52
00013	high	ɑ	722.01	1515.00	510
00013	high	ɤ	544.39	1511.81	277
00013	high	u	471.55	964.02	135
00013	high	i	414.10	2674.25	51
00013	high	o	537.59	1253.98	75
00014	high	ɘ	523.81	2184.41	3456
00014	high	a	666.64	2040.74	2477
00014	high	o	602.23	1345.38	591
00014	high	ɑ	802.75	1523.14	4189
00014	high	u	513.61	1044.86	1060
00014	high	ɤ	617.31	1585.46	2419
00014	high	ɵ	495.44	1984.55	654
00014	high	i	442.34	2570.09	295
00014	high	y	465.40	1182.92	479
00015	high	u	499.38	1060.47	661
00015	high	ɘ	509.58	2124.26	1813
00015	high	ɤ	589.92	1497.42	1293
00015	high	ɑ	780.96	1477.08	2236
00015	high	a	690.11	1912.32	1300
00015	high	o	574.18	1376.42	327
00015	high	i	421.52	2822.41	192
00015	high	y	462.34	1167.89	284
00015	high	ɵ	486.04	1796.88	370
00016	high	ɘ	439.91	1994.19	12
00016	high	a	642.50	1939.46	16
00016	high	y	405.94	1197.73	5
00016	high	ɤ	600.09	1519.55	11
00016	high	ɑ	779.79	1500.46	11
00016	high	ɵ	576.99	2189.35	1
00016	high	u	361.22	926.07	2
00018	high	a	660.83	2015.03	27
00018	high	ɘ	481.53	2123.45	41
00018	high	ɵ	459.14	1921.12	6
00018	high	ɑ	700.58	1548.54	41
00018	high	ɤ	538.15	1449.56	30
00018	high	u	456.76	947.28	11
00018	high	y	409.88	1002.36	9
00018	high	o	611.01	1293.25	4
00018	high	i	406.43	2714.18	1
00020	high	y	348.44	1243.07	1
00020	high	ɑ	888.58	1449.72	2
00020	high	ɤ	770.38	1670.37	1
00021	high	ɘ	443.68	2018.47	15
00021	high	y	405.94	1205.83	3
00021	high	a	493.57	1824.67	10
00021	high	ɵ	432.63	1815.80	5
00021	high	ɑ	653.48	1584.33	27
00021	high	u	450.50	1102.29	4
00021	high	ɤ	460.56	1461.65	13
00021	high	i	428.89	2224.71	3
00021	high	o	481.62	1469.13	6
00022	high	y	419.54	1107.45	57
00022	high	a	641.51	1888.53	307
00022	high	ɘ	466.58	2086.40	377
00022	high	u	456.91	968.32	124
00022	high	ɤ	533.96	1420.82	263
00022	high	ɑ	704.21	1397.00	458
00022	high	o	533.51	1259.53	71
00022	high	i	414.54	2493.02	40
00022	high	ɵ	459.65	1853.45	57
00023	high	ɘ	452.69	2001.18	1662
00023	high	ɑ	719.76	1302.80	1958
00023	high	a	589.59	1876.67	1166
00023	high	o	533.14	1158.45	315
00023	high	u	462.89	919.65	531
00023	high	ɤ	551.64	1311.51	1134
00023	high	y	420.89	1023.35	214
00023	high	i	398.02	2517.30	150
00023	high	ɵ	429.43	1730.59	255
00024	high	i	342.57	2678.66	4
00024	high	ɘ	434.84	2241.47	26
00024	high	a	615.88	1925.50	16
00024	high	u	436.13	1054.39	12
00024	high	ɑ	722.72	1334.62	39
00024	high	ɤ	495.55	1389.15	22
00024	high	y	419.14	1128.53	7
00024	high	o	530.45	1345.84	8
00024	high	ɵ	402.18	2010.80	7
00025	high	ɘ	505.64	2157.27	12
00025	high	ɑ	808.64	1557.29	10
00025	high	ɤ	710.99	1398.90	3
00025	high	u	473.99	1073.79	4
00025	high	a	670.54	2005.74	8
00025	high	o	589.49	1368.71	6
00025	high	y	427.71	1373.15	2
00025	high	ɵ	405.88	2202.96	1
00025	high	i	560.25	2319.07	1
00026	high	y	407.69	970.40	17
00026	high	a	689.63	2125.20	110
00026	high	ɑ	757.62	1367.88	138
00026	high	ɤ	545.84	1439.77	89
00026	high	u	435.26	940.99	39
00026	high	ɵ	437.43	1975.63	20
00026	high	ɘ	454.63	2178.86	147
00026	high	i	377.34	2716.08	9
00026	high	o	518.16	1315.07	34
00027	high	ɑ	822.10	1541.04	30
00027	high	ɤ	549.03	1480.47	18
00027	high	ɘ	477.48	2162.68	27
00027	high	a	686.86	1845.44	21
00027	high	u	480.14	1035.39	16
00027	high	y	453.98	948.06	4
00027	high	ɵ	540.05	1676.06	5
00027	high	o	563.06	1151.99	5
00027	high	i	425.20	2465.80	7
00028	high	a	661.52	1636.76	335
00028	high	ɘ	500.90	1756.85	423
00028	high	u	489.39	1023.84	130
00028	high	ɤ	594.61	1385.63	334
00028	high	ɑ	734.55	1341.65	480
00028	high	y	457.48	1118.85	81
00028	high	o	580.70	1326.53	73
00028	high	i	460.02	1999.47	35
00028	high	ɵ	481.70	1633.77	78
00029	high	u	463.42	1139.31	1
00029	high	ɑ	647.94	1911.46	1
00029	high	ɘ	406.07	2271.74	5
00029	high	a	593.81	2067.40	3
00029	high	y	383.52	659.63	1
00029	high	o	532.17	1167.13	3
00031	high	ɘ	481.01	1972.15	570
00031	high	a	626.68	1804.29	478
00031	high	u	472.11	999.41	193
00031	high	ɤ	564.10	1426.62	411
00031	high	ɑ	682.10	1378.27	717
00031	high	ɵ	450.26	1804.69	117
00031	high	o	540.26	1266.26	95
00031	high	i	418.36	2448.69	46
00031	high	y	430.76	1121.89	88
00032	high	u	464.86	1085.42	4
00032	high	ɑ	728.43	1297.10	12
00032	high	ɤ	533.72	1476.22	11
00032	high	ɘ	442.43	2082.52	13
00032	high	a	597.06	1934.02	15
00032	high	o	499.87	1187.76	4
00032	high	y	411.60	1298.69	1
00033	high	ɘ	463.45	1913.19	396
00033	high	a	633.85	1788.31	242
00033	high	u	485.14	1057.19	138
00033	high	ɑ	760.07	1462.94	414
00033	high	ɤ	581.51	1397.59	268
00033	high	i	395.87	2419.64	43
00033	high	o	556.11	1328.59	96
00033	high	y	424.12	1096.57	61
00033	high	ɵ	439.79	1710.15	60
00035	high	ɘ	478.19	2017.35	14
00035	high	ɑ	636.31	1352.91	11
00035	high	u	412.09	1053.97	5
00035	high	a	576.01	1992.08	8
00035	high	ɤ	489.96	1541.24	6
00035	high	y	368.41	1004.97	1
00035	high	ɵ	461.58	1807.87	3
00037	high	a	641.13	1886.28	18
00037	high	ɘ	417.88	2108.16	25
00037	high	ɵ	456.20	1594.89	6
00037	high	ɤ	558.07	1547.45	30
00037	high	ɑ	764.34	1409.21	27
00037	high	o	536.90	1164.14	10
00037	high	u	394.51	916.44	11
00037	high	y	356.04	961.61	8
00038	high	u	532.88	1041.91	289
00038	high	ɤ	622.82	1530.55	611
00038	high	a	722.82	1794.16	538
00038	high	ɘ	567.24	2085.27	856
00038	high	ɑ	796.13	1528.38	990
00038	high	ɵ	547.30	1819.04	201
00038	high	o	623.68	1361.84	156
00038	high	y	506.38	1347.65	114
00038	high	i	524.82	2722.08	76
00039	high	u	454.57	1027.53	416
00039	high	ɤ	519.58	1604.08	908
00039	high	y	428.46	1138.70	160
00039	high	a	608.51	2086.36	1150
00039	high	ɘ	461.75	2215.21	1393
00039	high	ɑ	682.60	1579.73	1397
00039	high	i	435.50	2585.06	123
00039	high	ɵ	441.65	1996.99	254
00039	high	o	530.82	1330.82	274
00040	high	ɑ	787.50	1420.84	183
00040	high	u	462.33	1001.68	43
00040	high	ɤ	581.46	1491.63	113
00040	high	ɘ	449.24	2191.13	139
00040	high	i	387.20	2231.22	13
00040	high	ɵ	444.37	1897.67	38
00040	high	a	649.39	2006.04	102
00040	high	y	427.04	1115.44	18
00040	high	o	559.72	1249.44	12
00041	high	ɑ	700.11	1559.40	2
00041	high	ɤ	481.13	1538.87	8
00041	high	ɘ	453.17	2153.36	8
00041	high	y	400.89	821.10	1
00041	high	a	519.78	2147.67	6
00041	high	u	405.26	1187.35	3
00041	high	i	471.40	2601.44	2
00041	high	ɵ	328.44	2283.94	2
00042	high	ɑ	748.59	1405.44	129
00042	high	u	474.12	994.59	26
00042	high	ɤ	560.76	1506.63	71
00042	high	o	522.22	1284.74	7
00042	high	ɘ	475.82	2032.72	93
00042	high	ɵ	437.04	1688.10	19
00042	high	y	472.80	1122.33	10
00042	high	a	692.64	1837.68	60
00042	high	i	400.95	2520.07	12
00043	high	a	689.71	1888.45	103
00043	high	ɘ	488.36	2042.09	114
00043	high	ɑ	729.57	1432.78	100
00043	high	ɤ	590.29	1435.18	44
00043	high	y	436.72	1026.73	16
00043	high	ɵ	449.25	1926.86	19
00043	high	o	553.18	1210.82	20
00043	high	i	429.75	2525.52	9
00043	high	u	441.25	914.71	20
00045	high	ɘ	459.45	2072.32	28
00045	high	y	464.92	1397.56	4
00045	high	ɑ	719.19	1395.00	46
00045	high	ɤ	547.05	1325.05	23
00045	high	a	597.12	1725.30	23
00045	high	u	499.52	1043.27	10
00045	high	o	618.22	1335.39	4
00045	high	i	463.42	2185.65	5
00045	high	ɵ	414.18	2343.73	1
00047	high	o	644.04	1380.77	5
00047	high	ɑ	617.09	1590.76	18
00047	high	ɘ	446.70	1926.77	24
00047	high	ɤ	525.68	1590.02	10
00047	high	i	462.55	2370.96	4
00047	high	a	543.20	1797.93	9
00047	high	y	411.75	1330.15	6
00047	high	ɵ	414.49	1718.44	6
00047	high	u	494.75	1040.63	1
00048	high	u	463.75	1048.62	59
00048	high	ɑ	682.34	1480.77	204
00048	high	ɤ	539.35	1518.32	136
00048	high	a	615.90	1873.23	114
00048	high	ɘ	466.46	2049.35	144
00048	high	y	438.70	1023.35	23
00048	high	o	553.21	1449.42	33
00048	high	ɵ	437.48	1894.15	35
00048	high	i	413.32	2435.95	6
00050	high	ɘ	514.37	2176.24	51
00050	high	a	602.65	1920.62	37
00050	high	ɵ	444.77	1801.85	5
00050	high	ɑ	731.67	1283.11	59
00050	high	ɤ	579.15	1370.81	39
00050	high	o	601.04	1261.55	12
00050	high	u	503.80	971.40	13
00050	high	i	432.68	2308.97	5
00050	high	y	438.07	1058.93	7
00051	high	ɘ	497.96	2121.95	1192
00051	high	a	621.82	2081.78	921
00051	high	o	554.34	1479.77	228
00051	high	ɑ	720.69	1664.23	1479
00051	high	u	499.66	1188.40	407
00051	high	ɤ	541.52	1635.35	946
00051	high	ɵ	489.92	1924.55	250
00051	high	i	473.06	2658.21	98
00051	high	y	477.23	1337.80	161
00052	high	y	428.24	1035.08	9
00052	high	ɘ	499.20	2093.16	27
00052	high	a	650.64	2067.24	39
00052	high	o	564.58	1525.71	7
00052	high	ɑ	764.82	1521.31	37
00052	high	ɵ	516.90	1721.40	9
00052	high	u	489.40	1129.91	7
00052	high	ɤ	592.66	1485.81	20
00052	high	i	422.24	2375.39	4
00056	high	u	519.03	909.87	4
00056	high	ɤ	660.43	1521.64	9
00056	high	ɘ	559.17	1914.30	12
00056	high	ɑ	773.86	1395.20	15
00056	high	y	459.46	997.43	1
00056	high	a	712.42	1954.94	11
00056	high	i	424.76	2445.45	3
00056	high	o	702.36	1198.51	2
00056	high	ɵ	525.03	2030.00	2
00057	high	o	492.63	1357.36	11
00057	high	ɘ	447.85	2223.11	60
00057	high	a	612.36	2059.96	59
00057	high	y	374.07	1168.56	5
00057	high	u	434.42	1099.67	19
00057	high	ɤ	544.17	1660.21	35
00057	high	i	390.24	2584.58	8
00057	high	ɑ	710.02	1492.63	73
00057	high	ɵ	420.80	1920.60	10
00059	high	u	388.56	976.64	6
00059	high	ɑ	674.85	1216.00	13
00059	high	ɤ	532.31	1277.54	13
00059	high	y	406.33	1021.28	4
00059	high	a	616.79	1411.49	3
00059	high	ɘ	511.08	2126.44	8
00059	high	ɵ	463.29	1763.38	4
00060	high	ɵ	354.69	1614.15	5
00060	high	a	479.62	1715.00	6
00060	high	ɘ	395.15	1886.05	14
00060	high	i	397.58	1911.67	2
00060	high	o	394.66	1048.00	2
00060	high	ɑ	629.25	1392.51	17
00060	high	u	410.92	1259.55	2
00060	high	ɤ	373.60	1534.36	3
00061	high	u	478.86	1006.74	99
00061	high	ɤ	563.80	1532.57	256
00061	high	ɑ	720.38	1460.32	372
00061	high	o	566.00	1396.96	56
00061	high	ɵ	488.89	1770.94	59
00061	high	a	661.03	1877.28	233
00061	high	i	418.91	2492.59	36
00061	high	ɘ	475.35	2043.63	374
00061	high	y	438.59	1099.42	50
00063	high	ɘ	479.82	1960.00	23
00063	high	a	606.37	1779.30	8
00063	high	u	502.40	892.23	3
00063	high	o	590.40	1493.23	1
00063	high	y	470.77	1313.99	1
00063	high	ɑ	668.74	1242.53	2
00063	high	i	390.77	1987.92	1
00064	high	ɘ	517.74	2108.39	74
00064	high	ɑ	782.30	1556.46	46
00064	high	ɤ	605.27	1608.25	44
00064	high	i	474.69	2559.14	3
00064	high	a	666.77	1913.83	44
00064	high	ɵ	480.42	1790.77	9
00064	high	y	477.74	1193.92	8
00064	high	u	501.58	963.05	20
00064	high	o	600.76	1218.30	2
00065	high	ɘ	503.42	2243.96	37
00065	high	a	644.45	2001.97	26
00065	high	ɤ	549.44	1487.53	38
00065	high	ɑ	717.82	1479.26	47
00065	high	u	481.72	1032.91	19
00065	high	y	483.93	1084.16	7
00065	high	o	536.63	1397.43	12
00065	high	ɵ	447.50	1889.53	11
00065	high	i	404.11	2646.41	4
00066	high	u	420.39	858.19	14
00066	high	ɑ	806.40	1398.13	30
00066	high	ɘ	515.82	2251.28	33
00066	high	ɤ	601.64	1269.21	20
00066	high	a	706.78	1987.95	22
00066	high	y	398.70	1103.39	3
00066	high	o	529.95	1015.55	5
00066	high	i	413.51	3051.13	1
00066	high	ɵ	430.28	2162.64	3
00067	high	a	689.58	1866.64	119
00067	high	y	439.29	1041.63	31
00067	high	ɘ	497.16	1972.71	179
00067	high	u	485.25	916.88	51
00067	high	ɑ	753.32	1251.78	226
00067	high	ɤ	600.61	1351.58	103
00067	high	i	418.37	2353.00	22
00067	high	o	598.52	1171.44	34
00067	high	ɵ	491.19	1787.91	23
00069	high	u	478.16	921.44	48
00069	high	ɑ	727.00	1337.49	149
00069	high	ɤ	572.36	1398.38	92
00069	high	i	409.41	2691.51	14
00069	high	y	427.93	1063.07	19
00069	high	ɘ	493.16	2260.80	144
00069	high	a	654.10	2165.76	99
00069	high	o	569.16	1266.93	18
00069	high	ɵ	473.25	1977.86	16
00070	high	u	447.50	921.63	2293
00070	high	ɑ	717.90	1330.17	8244
00070	high	ɘ	449.20	2073.41	6478
00070	high	a	628.04	1835.16	4796
00070	high	ɤ	519.83	1357.50	4525
00070	high	y	409.70	1023.55	990
00070	high	i	386.00	2657.80	642
00070	high	ɵ	430.87	1781.41	1092
00070	high	o	507.46	1217.88	1242
00072	high	u	479.88	1071.44	373
00072	high	ɑ	715.32	1400.88	1428
00072	high	ɤ	541.04	1438.12	890
00072	high	ɘ	480.56	2056.28	1191
00072	high	y	450.85	1135.24	166
00072	high	a	614.69	1887.07	902
00072	high	i	463.40	2380.98	115
00072	high	o	530.88	1236.81	223
00072	high	ɵ	467.59	1816.38	238
00074	high	ɘ	488.20	1854.14	203
00074	high	a	689.35	1670.73	153
00074	high	ɑ	773.58	1335.77	216
00074	high	y	432.34	1148.51	35
00074	high	u	467.27	1010.42	48
00074	high	ɤ	606.16	1409.40	104
00074	high	i	371.44	2230.92	22
00074	high	ɵ	464.96	1691.78	39
00074	high	o	587.11	1302.98	37
00076	high	y	396.75	964.43	19
00076	high	a	618.60	1724.19	75
00076	high	ɘ	464.35	1852.82	98
00076	high	i	393.50	2365.20	15
00076	high	ɵ	417.88	1654.21	21
00076	high	o	588.84	1198.09	17
00076	high	ɑ	771.40	1415.17	112
00076	high	ɤ	584.20	1419.70	64
00076	high	u	461.82	979.47	23
00077	high	ɘ	518.95	2206.29	19
00077	high	ɑ	807.32	1633.44	11
00077	high	ɤ	633.94	1532.44	8
00077	high	a	726.56	2058.33	6
00077	high	u	451.43	1156.11	6
00077	high	o	529.11	1898.89	1
00077	high	y	530.25	1202.54	2
00077	high	i	474.67	2798.60	2
00077	high	ɵ	519.98	2283.39	1
00078	high	ɤ	566.47	1448.60	107
00078	high	ɑ	731.42	1368.57	190
00078	high	y	439.99	1039.48	27
00078	high	a	654.93	1636.08	145
00078	high	u	468.36	985.39	59
00078	high	ɘ	486.27	1892.87	212
00078	high	o	543.92	1209.53	34
00078	high	ɵ	466.97	1785.29	53
00078	high	i	410.07	2340.21	19
00081	high	u	385.79	1529.47	1
00081	high	ɑ	699.99	1418.25	7
00081	high	ɤ	486.59	1735.15	6
00081	high	ɘ	434.78	1975.37	30
00081	high	o	397.90	1267.60	3
00081	high	a	560.37	1921.43	8
00081	high	y	408.07	1268.30	2
00081	high	ɵ	335.35	1978.08	1
00081	high	i	506.75	2500.99	1
00082	high	ɑ	695.01	1329.95	61
00082	high	u	487.51	1064.92	11
00082	high	a	583.67	1655.77	47
00082	high	ɤ	574.63	1435.08	37
00082	high	o	581.73	1043.71	9
00082	high	i	313.60	2166.52	5
00082	high	ɘ	470.45	1772.66	63
00082	high	y	444.76	1057.90	9
00082	high	ɵ	420.16	1765.66	9
00083	high	ɘ	475.53	2168.75	1710
00083	high	ɑ	828.36	1542.04	1884
00083	high	ɤ	581.53	1490.15	1156
00083	high	a	667.69	1985.14	1325
00083	high	u	468.00	993.39	556
00083	high	ɵ	460.38	1944.65	304
00083	high	y	436.75	1042.29	250
00083	high	i	400.68	2828.78	153
00083	high	o	576.25	1354.01	319
00084	high	o	552.21	1327.17	4
00084	high	ɑ	772.52	1395.33	36
00084	high	ɵ	540.85	1953.86	7
00084	high	a	769.20	1989.78	21
00084	high	ɤ	630.21	1464.55	17
00084	high	u	452.11	933.58	8
00084	high	y	456.11	979.53	4
00084	high	ɘ	574.00	2255.86	29
00084	high	i	634.73	3003.15	1
00085	high	ɤ	475.95	1464.39	3801
00085	high	ɵ	391.06	1771.38	1039
00085	high	u	413.34	969.03	1747
00085	high	ɑ	630.64	1427.53	6679
00085	high	a	532.08	1971.59	4492
00085	high	ɘ	403.81	2111.62	5916
00085	high	y	384.60	1096.51	849
00085	high	o	467.82	1310.31	1013
00085	high	i	367.11	2524.69	547
00088	high	y	403.08	1122.17	17
00088	high	ɘ	492.39	2049.63	113
00088	high	a	690.61	1913.86	94
00088	high	ɑ	795.33	1464.58	183
00088	high	ɤ	588.11	1447.11	97
00088	high	o	574.56	1099.43	21
00088	high	i	447.16	2525.66	19
00088	high	u	453.09	976.32	45
00088	high	ɵ	511.01	1809.84	21
00089	high	ɘ	489.34	2029.77	715
00089	high	a	677.10	1748.46	528
00089	high	ɑ	732.11	1332.71	953
00089	high	u	465.12	961.66	272
00089	high	ɤ	570.01	1391.02	532
00089	high	o	547.82	1272.78	154
00089	high	y	436.58	1093.84	94
00089	high	i	429.64	2541.16	64
00089	high	ɵ	467.02	1826.36	171
00090	high	ɘ	522.53	2262.14	11
00090	high	u	452.49	1080.02	6
00090	high	ɑ	667.95	1387.69	10
00090	high	y	530.75	1438.87	1
00090	high	ɤ	513.36	1594.35	8
00090	high	i	382.14	2212.51	2
00090	high	o	516.05	1381.58	2
00090	high	a	587.28	1974.36	6
00092	high	ɑ	726.99	1326.39	3741
00092	high	u	466.52	1006.19	1075
00092	high	y	435.31	1108.24	467
00092	high	a	649.51	1645.02	2337
00092	high	ɤ	563.15	1355.94	2293
00092	high	ɘ	481.65	1747.55	2860
00092	high	o	540.30	1269.20	570
00092	high	i	454.88	1968.03	186
00092	high	ɵ	462.95	1620.66	639
00093	high	ɤ	575.87	1504.38	17
00093	high	ɘ	441.36	2162.52	37
00093	high	ɑ	759.65	1571.07	27
00093	high	a	662.35	1920.04	13
00093	high	o	500.63	1223.09	12
00093	high	i	343.43	1960.79	3
00093	high	u	402.18	1110.21	4
00093	high	ɵ	341.59	1975.90	4
00093	high	y	379.89	1177.49	2
00095	high	ɵ	479.95	1844.62	6
00095	high	ɘ	502.84	1796.36	14
00095	high	a	605.10	1509.08	6
00095	high	ɑ	621.28	1211.63	7
00095	high	ɤ	536.67	1167.76	8
00095	high	u	516.65	937.88	4
00095	high	y	511.54	1199.17	3
00095	high	o	560.05	1273.35	6
00096	high	o	608.87	1357.64	11
00096	high	ɘ	474.62	2171.30	63
00096	high	ɑ	761.45	1398.52	71
00096	high	a	703.76	1944.80	27
00096	high	ɤ	609.10	1484.07	25
00096	high	ɵ	484.37	1983.03	11
00096	high	u	490.34	1034.52	22
00096	high	i	424.56	2288.06	5
00096	high	y	446.07	1194.09	4
00099	high	u	452.51	850.82	4
00099	high	ɑ	831.62	1425.38	6
00099	high	i	406.00	2856.30	2
00099	high	ɘ	483.58	2151.01	8
00099	high	ɤ	667.05	1597.64	4
00099	high	a	695.88	2024.12	5
00099	high	y	438.83	1041.55	2
00099	high	ɵ	516.93	1658.55	1
00099	high	o	609.61	1077.83	1
00100	high	ɘ	476.06	1967.59	214
00100	high	ɵ	451.80	1730.58	60
00100	high	ɑ	782.07	1416.70	340
00100	high	ɤ	551.18	1429.47	199
00100	high	o	537.97	1221.07	49
00100	high	u	463.91	941.93	106
00100	high	a	662.52	1732.54	173
00100	high	i	393.29	2728.50	21
00100	high	y	426.89	1026.49	41
00101	high	ɑ	821.65	1602.34	2733
00101	high	ɤ	617.25	1625.11	1857
00101	high	y	429.66	1233.75	375
00101	high	ɘ	488.28	2124.78	2899
00101	high	a	681.87	1993.60	2107
00101	high	i	415.55	2515.11	295
00101	high	u	485.23	1125.13	737
00101	high	ɵ	448.84	1863.53	495
00101	high	o	589.97	1418.43	448
00103	high	ɑ	673.41	1367.67	593
00103	high	ɤ	520.79	1399.67	354
00103	high	a	561.22	1763.98	330
00103	high	y	419.67	1098.50	63
00103	high	ɘ	451.67	1915.89	457
00103	high	u	470.54	1019.50	147
00103	high	ɵ	435.59	1741.46	90
00103	high	i	385.38	2302.53	28
00103	high	o	515.53	1259.13	80
00106	high	ɘ	444.49	1974.96	14
00106	high	a	649.11	1697.38	7
00106	high	ɑ	675.67	1275.05	19
00106	high	ɤ	551.44	1362.37	12
00106	high	i	486.14	2315.16	2
00106	high	u	507.91	1303.56	2
00106	high	o	523.98	985.91	4
00107	high	u	433.64	1057.77	44
00107	high	ɑ	749.65	1390.46	124
00107	high	ɤ	535.46	1461.45	72
00107	high	y	406.29	1108.17	17
00107	high	a	628.40	1904.32	47
00107	high	i	397.26	2629.79	9
00107	high	ɘ	452.77	2001.79	94
00107	high	o	502.11	1180.87	18
00107	high	ɵ	386.90	1755.61	10
00109	high	ɘ	499.12	2133.16	6687
00109	high	ɑ	726.29	1327.74	7737
00109	high	ɤ	597.09	1307.78	4449
00109	high	y	456.47	1008.20	956
00109	high	a	631.31	1987.62	4975
00109	high	u	499.87	912.56	2043
00109	high	o	571.52	1202.10	1158
00109	high	i	451.13	2532.95	616
00109	high	ɵ	477.71	1787.82	1118
00110	high	ɤ	533.16	1495.26	34
00110	high	ɑ	629.43	1400.52	59
00110	high	y	434.04	1167.77	5
00110	high	ɘ	449.89	2023.29	38
00110	high	u	457.84	848.10	17
00110	high	i	405.55	2370.99	9
00110	high	a	586.83	1878.90	26
00110	high	ɵ	462.75	1796.50	8
00110	high	o	521.95	1313.91	12
00111	high	ɑ	709.19	1437.16	260
00111	high	ɘ	440.61	1998.04	226
00111	high	a	600.01	1907.83	184
00111	high	u	440.01	961.49	82
00111	high	ɤ	518.27	1458.71	149
00111	high	o	513.66	1274.32	39
00111	high	i	434.16	2281.19	20
00111	high	y	416.22	1001.94	28
00111	high	ɵ	448.37	1771.33	35
00113	high	ɘ	428.40	2134.35	702
00113	high	u	446.10	1005.95	238
00113	high	ɑ	729.48	1442.99	675
00113	high	ɤ	514.07	1439.69	408
00113	high	o	501.42	1336.40	117
00113	high	ɵ	424.36	1807.17	107
00113	high	a	633.79	1974.04	457
00113	high	i	384.06	2623.69	82
00113	high	y	402.59	1076.76	95
00114	high	ɤ	523.65	1527.37	338
00114	high	ɑ	661.83	1492.94	573
00114	high	ɘ	440.81	2210.12	537
00114	high	u	443.54	1057.95	158
00114	high	a	568.75	2094.14	377
00114	high	o	502.39	1392.69	78
00114	high	ɵ	397.95	1985.06	105
00114	high	i	403.79	2600.48	48
00114	high	y	411.64	1205.80	78
00115	high	ɘ	387.83	2187.32	31
00115	high	a	625.29	1863.88	15
00115	high	u	463.33	919.46	9
00115	high	ɑ	686.64	1306.70	23
00115	high	y	370.08	971.92	7
